20200609T0800,30.685635,69,1006.8,1.2046328,0
20200609T0900,32.25564,65,1007,1.258,0
20200609T1000,33.415634,62,1006.7,1.4651253,0
20200609T1100,34.165634,60,1006,1.6008649,0
20200609T1200,34.525635,58,1005.8,1.6546904,0
20200609T1300,34.585636,56,1005.3,1.5940088,0
20200609T1400,34.175636,59,1004.8,1.5451654,0
20200609T1500,32.375637,66,1005,1.5974404,0
20200609T1600,31.785635,70,1005.5,1.6161844,0
20200609T1700,31.775635,72,1005.8,1.6380599,0
20200609T1800,29.945635,84,1006,1.8559105,0
20200609T1900,28.625635,87,1006.7,2.1574523,0
20200609T2000,27.845634,92,1007.3,2.161256,0
20200609T2100,27.415636,95,1008.2,2.1976879,0
20200609T2200,27.195635,96,1008.2,2.1164517,0
20200609T2300,26.885635,97,1008,2.1203294,0
20200411T0000,23.799135,96,1015.1,1.6874597,0
20200411T0100,23.639135,96,1014.1,1.6430666,0
20200411T0200,23.479136,96,1013.3,1.4368201,0
20200411T0300,23.409136,96,1013.1,1.3584595,0
20200411T0400,23.329136,96,1013.1,1.3237523,0
20200411T0500,23.209135,96,1014.3,1.3237523,0
20200411T0600,23.279135,96,1015.1,1.3903338,0
20200411T0700,23.839134,93,1015.2,1.4291774,0
20200411T0800,25.179134,87,1015.3,1.3604734,0
20200411T0900,26.279135,83,1015,1.3584595,0
20200411T1000,27.589134,77,1014.6,1.5183531,0
20200411T1100,29.189135,72,1014.4,1.5732616,0
20200411T1200,30.029135,67,1013.9,1.6430666,0
20200411T1300,30.669136,64,1012.6,1.6546904,0
20200411T1400,30.809135,62,1011.3,1.7589599,0
20200411T1500,30.489136,63,1010.6,1.9367652,0
20200411T1600,29.889135,67,1010.4,2.221233,0
20200411T1700,28.809135,73,1010.8,2.443121,0
20200411T1800,26.119135,86,1011.9,2.533352,0
20200411T1900,25.839134,92,1012.4,2.3365726,0
20200411T2000,24.889135,98,1012.7,2.2261581,0
20200411T2100,25.249136,96,1013.4,1.942412,0
20200411T2200,25.209135,96,1014,1.6907016,0
20200411T2300,25.119135,96,1014,1.4892213,0
20200412T0000,24.999136,96,1013.8,1.224918,0
20200412T0100,24.789135,96,1012.7,0.9620001,0
20200412T0200,24.629135,96,1012.3,0.666,0
20200412T0300,24.459135,96,1012.3,0.5966071,0
20200412T0400,24.379135,96,1012.9,0.76187664,0
20200412T0500,24.249136,96,1013.9,0.9153295,0
20200412T0600,24.329136,96,1014.8,1.0595188,0
20200412T0700,24.519135,95,1015.6,1.1319823,0
20200412T0800,24.659136,94,1016,1.3644925,0.1
20200412T0900,24.859135,93,1016.2,1.5680319,0.4
20200412T1000,24.709135,94,1016.1,1.8276652,0.9
20200412T1100,24.489136,93,1016.1,1.992511,0.1
20200412T1200,24.199135,93,1016.3,1.8720685,0
20200412T1300,24.109135,92,1015.6,1.830659,0
20200412T1400,23.759134,94,1014.8,1.8866372,0.1
20200412T1500,23.599134,94,1014.3,1.9592538,0.3
20200412T1600,23.429134,95,1013.8,2.1190376,0.8
20200412T1700,23.269135,97,1014.2,2.3400855,0.9
20200412T1800,23.159136,97,1015,2.6824362,1
20200412T1900,23.619135,97,1015.8,2.9830353,1
20200412T2000,23.589134,97,1016.2,3.2238872,1.3
20200412T2100,23.569136,97,1016.4,3.4280457,1.3
20200412T2200,23.539135,97,1016.1,3.4905732,1.6
20200412T2300,23.469135,97,1016.3,3.781972,1.9
20200413T0000,23.339134,97,1015.7,3.9052093,2.3
20200413T0100,23.149136,97,1014.9,4.042324,2.2
20200413T0200,22.919136,97,1014.6,4.2824206,2.1
20200413T0300,22.629135,97,1014.5,4.5236945,1.9
20200413T0400,22.239136,97,1014.9,4.703513,1.7
20200413T0500,21.849134,97,1015.4,4.775724,1.3
20200413T0600,21.479136,97,1016.5,4.6313596,1
20200413T0700,21.309135,96,1017.3,4.4152646,0.8
20200413T0800,21.329136,95,1017.7,3.9850216,0.7
20200413T0900,21.439135,94,1018.1,3.6085906,0.5
20200413T1000,21.599134,94,1018,3.3749192,0.4
20200413T1100,21.779135,94,1017.9,3.1948807,0.4
20200413T1200,21.619135,92,1017.4,3.1062374,0.3
20200413T1300,21.599134,92,1016.9,3.0779018,0.4
20200413T1400,21.489136,93,1016.2,3.1220634,0.4
20200413T1500,21.349134,93,1015.7,3.18544,0.4
20200413T1600,21.239136,94,1015.6,3.259362,0.4
20200413T1700,21.079136,95,1016,3.189735,0.4
20200413T1800,20.759134,96,1016.7,3.1220634,0.5
20200413T1900,21.329136,97,1016.5,2.9274461,0.7
20200413T2000,21.329136,97,1017.1,2.7648683,0.6
20200413T2100,21.349134,97,1017.8,2.5311894,0.5
20200413T2200,21.319136,97,1017.8,2.369156,0.5
20200413T2300,21.289135,97,1017.3,2.083859,0.4
20200414T0000,21.239136,97,1016.4,1.830659,0.4
20200414T0100,21.209135,97,1015.6,1.7417531,0.4
20200414T0200,21.159136,97,1015,1.7084227,0.3
20200414T0300,21.149136,97,1015.1,1.629681,0.3
20200414T0400,21.159136,97,1015.4,1.5557609,0.3
20200414T0500,21.159136,97,1015.7,1.5557609,0.2
20200414T0600,21.269135,97,1016.1,1.5557609,0.3
20200414T0700,21.569136,96,1016.4,1.6347134,0.2
20200414T0800,21.919136,94,1016.8,1.6347134,0.3
20200414T0900,22.229136,94,1017,1.5557609,0.2
20200414T1000,22.439135,94,1017,1.5557609,0.1
20200414T1100,22.569136,94,1016.6,1.5557609,0.1
20200414T1200,22.629135,93,1016.2,1.6347134,0
20200414T1300,22.609135,93,1015.4,1.5610317,0.1
20200414T1400,22.569136,94,1014.6,1.569777,0.1
20200414T1500,22.469135,94,1014,1.5819392,0
20200414T1600,22.269135,94,1013.7,1.4538693,0
20200414T1700,22.099134,95,1013.8,1.2923545,0
20200414T1800,21.789135,96,1014.6,1.11,0
20200414T1900,22.079136,94,1015.4,1.1271344,0
20200414T2000,21.919136,95,1015.7,0.8629809,0
20200414T2100,21.879135,96,1016.1,0.5779585,0
20200414T2200,21.799135,96,1015.9,0.3985022,0
20200414T2300,21.739136,96,1015.5,0.23400857,0
20200415T0000,21.629135,96,1015.1,0.148,0
20200415T0100,21.529135,96,1014.8,0.148,0
20200415T0200,21.449135,96,1014.2,0.23400857,0
20200415T0300,21.369135,96,1014.2,0.16546904,0
20200415T0400,21.259134,95,1014.5,0.16546904,0
20200415T0500,21.179134,96,1014.9,0.30510983,0
20200415T0600,21.189135,95,1015.4,0.296,0
20200415T0700,21.689135,93,1015.9,0.30510983,0
20200415T0800,22.739136,89,1016.3,0.3985022,0
20200415T0900,23.899136,85,1015.9,0.2668108,0
20200415T1000,24.959135,81,1015.2,0,0
20200415T1100,25.789135,78,1014.3,0.52325904,0
20200415T1200,26.769135,76,1013.8,1.1198232,0
20200415T1300,27.259134,74,1012.9,1.569777,0
20200415T1400,27.889135,74,1012,1.8559105,0
20200415T1500,27.689135,76,1011.6,2.003474,0
20200415T1600,26.489136,81,1011.5,2.22,0
20200415T1700,25.689135,87,1011.8,2.298769,0
20200415T1800,24.669136,92,1012.4,2.3365726,0
20200415T1900,23.359135,94,1013.2,2.4509535,0
20200415T2000,23.429134,94,1013.6,2.4864442,0
20200415T2100,23.279135,95,1013.5,2.4092655,0
20200415T2200,23.109135,96,1013.4,2.3598924,0
20200415T2300,23.059135,96,1012.9,2.22,0
20200416T0000,22.999136,96,1012.6,2.1164517,0
20200416T0100,22.939135,96,1012.4,1.9097161,0
20200416T0200,22.879135,96,1011.8,1.7913504,0
20200416T0300,22.789135,96,1011.3,1.7338754,0
20200416T0400,22.719135,96,1011.9,1.8381219,0
20200416T0500,22.719135,96,1012.5,1.8866372,0
20200416T0600,22.799135,96,1012.9,2.0130177,0
20200416T0700,23.449135,93,1013.3,2.1344864,0
20200416T0800,24.459135,89,1013.8,2.1964417,0
20200416T0900,25.869135,83,1013.8,2.2796323,0
20200416T1000,27.649136,76,1012.9,2.3047168,0
20200416T1100,28.899136,71,1011.9,2.520349,0
20200416T1200,29.909136,68,1011.4,2.7708032,0
20200416T1300,30.499136,66,1010.5,2.9830353,0
20200416T1400,30.619135,67,1010,2.9830353,0
20200416T1500,30.539135,67,1010.1,3.0131726,0
20200416T1600,29.969135,70,1009.9,3.1612813,0
20200416T1700,28.939135,75,1009.9,3.395141,0
20200416T1800,26.709135,85,1010.4,3.490573,0
20200416T1900,24.509134,94,1011.9,3.744868,0
20200416T2000,23.749136,96,1012.4,3.6740086,0
20200416T2100,23.439135,96,1012.5,3.5827007,0
20200416T2200,23.189135,96,1013.1,3.4550948,0
20200416T2300,22.979136,97,1012.6,3.1957378,0
20200417T0000,23.499136,96,1012.5,2.8429873,0
20200417T0100,23.499136,96,1012.3,2.6495721,0
20200417T0200,23.419136,96,1011.3,2.504001,0
20200417T0300,23.369135,96,1011.3,2.487545,0
20200417T0400,23.309135,96,1011.6,2.4239943,0
20200417T0500,23.209135,96,1012,2.3224685,0
20200417T0600,23.279135,96,1012.4,2.221233,0
20200417T0700,23.859135,93,1013.2,2.1574523,0
20200417T0800,25.059135,90,1013.5,2.1164517,0
20200417T0900,26.489136,85,1013.5,2.0956507,0
20200417T1000,27.979136,80,1012.9,2.1764054,0
20200417T1100,29.369135,73,1012.3,2.3505924,0
20200417T1200,29.679134,72,1011.9,2.5559475,0
20200417T1300,30.559135,68,1011.4,2.7149029,0
20200417T1400,30.569136,69,1010.8,2.801269,0
20200417T1500,30.239136,69,1010.5,2.9460924,0
20200417T1600,29.429134,73,1010.4,3.0912166,0
20200417T1700,28.099134,79,1010.8,3.1948807,0
20200417T1800,26.179134,88,1011.6,3.1124017,0
20200417T1900,25.839134,93,1011.8,3.0663157,0
20200417T2000,25.099134,97,1012.7,2.7806675,0
20200417T2100,25.129135,96,1013,2.487545,0
20200417T2200,25.099134,96,1013.4,2.2372,0
20200417T2300,24.949135,96,1013.4,1.9993699,0
20200418T0000,24.809135,96,1013.3,1.9367653,0
20200418T0100,24.679134,96,1012.8,1.8837324,0
20200418T0200,24.509134,96,1011.9,1.8321539,0
20200418T0300,24.409136,96,1011.7,1.9367653,0
20200418T0400,24.299135,96,1011.8,1.9367653,0
20200418T0500,24.189135,96,1012.6,1.9367653,0
20200418T0600,24.179134,96,1013.6,1.9993699,0
20200418T0700,24.639135,93,1013.9,2.0130177,0
20200418T0800,25.799135,90,1013.8,2.0574129,0
20200418T0900,27.309135,85,1013.8,2.0319705,0
20200418T1000,28.519135,78,1013.1,1.9536562,0
20200418T1100,30.039135,71,1012.4,1.8676755,0
20200418T1200,31.109135,65,1011.8,1.9367653,0
20200418T1300,31.779135,62,1011.3,2.0560818,0
20200418T1400,31.919136,60,1010.4,2.4875448,0
20200418T1500,31.619135,62,1009.9,2.8323736,0
20200418T1600,30.819136,66,1009.3,2.9967716,0
20200418T1700,29.629135,72,1009.7,3.1360638,0
20200418T1800,26.899136,86,1010.4,3.0921023,0
20200418T1900,26.229136,92,1010.9,3.0204332,0
20200418T2000,25.519135,95,1011.5,3.0636358,0
20200418T2100,25.029135,96,1011.4,3.0912166,0
20200418T2200,24.649136,97,1011.4,3.1465232,0
20200418T2300,24.529135,97,1011,3.1229403,0
20200419T0000,24.709135,96,1011.1,2.9967716,0
20200419T0100,24.619135,96,1010.7,2.9572237,0
20200419T0200,24.439135,96,1010,2.817836,0
20200419T0300,24.259134,96,1009.3,2.6526701,0
20200419T0400,24.119135,96,1009.5,2.6526701,0
20200419T0500,23.949135,96,1009.9,2.551659,0
20200419T0600,24.279135,93,1011,2.4820354,0
20200419T0700,25.909136,89,1011.7,2.4509535,0
20200419T0800,27.979136,82,1011.8,2.3400855,0
20200419T0900,29.869135,76,1011.6,2.3047168,0
20200419T1000,31.539135,71,1011.4,2.4160745,0
20200419T1100,32.609135,66,1010.8,2.5462883,0
20200419T1200,33.239136,64,1010.7,2.5900002,0
20200419T1300,33.369137,60,1010.2,2.504001,0
20200419T1400,33.349136,58,1009.5,2.1344864,0
20200419T1500,32.989136,59,1009.2,2.0891078,0
20200419T1600,32.269135,61,1009,2.351757,0
20200419T1700,31.019135,68,1009.1,2.713894,0
20200419T1800,28.069136,83,1009.9,2.8822026,0
20200419T1900,27.319136,90,1009.9,2.96,0
20200419T2000,26.539135,91,1010.4,2.6905894,0
20200419T2100,25.939135,93,1010.3,2.8178363,0
20200419T2200,25.609135,93,1011.1,2.584709,0
20200419T2300,25.229136,93,1011.3,2.5484378,0
20200420T0000,24.859135,94,1010.3,2.5484378,0
20200420T0100,24.579136,94,1009.8,2.517088,0
20200420T0200,24.329136,92,1009.2,2.3910131,0
20200420T0300,24.089134,91,1008.7,2.459874,0
20200420T0400,23.929134,90,1009.4,2.5559475,0
20200420T0500,23.789135,91,1010.3,2.6152484,0
20200420T0600,24.469135,88,1011.1,2.584709,0
20200420T0700,27.119135,82,1011.4,2.4160748,0
20200420T0800,29.419136,75,1012.1,2.7469852,0
20200420T0900,31.089134,70,1011.9,2.3224685,0
20200420T1000,32.579136,65,1011.7,2.250622,0
20200420T1100,33.749134,61,1011.8,2.0930362,0
20200420T1200,34.329136,60,1010.7,1.9097161,0
20200420T1300,34.279137,59,1009,1.9240001,0
20200420T1400,33.929134,61,1007.7,2.083859,0
20200420T1500,33.379135,65,1007.4,2.4408786,0
20200420T1600,32.469135,70,1007.6,3.1124017,0
20200420T1700,31.379135,76,1008.2,3.3439486,0
20200420T1800,28.799135,88,1009.3,3.2492657,0
20200420T1900,27.179134,94,1010.3,3.2861333,0
20200420T2000,26.299135,95,1010.9,2.8429873,0
20200420T2100,25.939135,95,1011.4,2.739,0
20200420T2200,25.629135,95,1011.5,2.7529593,0
20200420T2300,25.129135,96,1011.4,2.729988,0
20200421T0000,24.779135,97,1010.7,2.6814153,0
20200421T0100,24.519135,95,1009.8,2.6526704,0
20200421T0200,24.239136,94,1008.8,2.529025,0
20200421T0300,24.029135,93,1008.6,2.6246538,0
20200421T0400,23.859135,92,1009,2.6246538,0
20200421T0500,23.659136,91,1009,2.7499738,0
20200421T0600,24.349134,90,1009.7,2.6824362,0
20200421T0700,26.999136,84,1010.1,2.7539537,0
20200421T0800,29.329136,77,1010.9,3.0448103,0
20200421T0900,31.119135,70,1011.1,2.7708032,0
20200421T1000,32.619137,65,1010.4,2.827536,0
20200421T1100,33.759136,62,1010,2.7924585,0
20200421T1200,34.429134,61,1009.2,2.6824362,0
20200421T1300,34.849136,58,1008.2,2.4341388,0
20200421T1400,34.709137,60,1007.6,2.9274461,0
20200421T1500,34.109135,62,1006.9,3.487434,0
20200421T1600,33.039135,67,1007.1,3.72434,0
20200421T1700,31.559135,74,1007.6,3.711821,0
20200421T1800,28.619135,88,1008.5,3.6740086,0
20200421T1900,26.859135,96,1009.5,3.8798873,0
20200421T2000,26.089134,95,1010.2,2.9011397,0
20200421T2100,25.929134,95,1010.7,2.7708032,0
20200421T2200,25.539135,96,1010.8,2.6905894,0
20200421T2300,25.049135,97,1010.6,2.4509535,0
20200422T0000,24.789135,98,1010.1,2.28563,0
20200422T0100,24.489136,98,1009.2,2.581529,0
20200422T0200,24.259134,95,1008.9,2.713894,0
20200422T0300,24.059135,93,1008.8,2.8129735,0
20200422T0400,23.879135,92,1009.1,2.9470217,0
20200422T0500,23.719135,94,1009.3,2.716919,0
20200422T0600,24.409136,91,1009.9,2.7539537,0
20200422T0700,27.009134,85,1010.6,2.9766033,0
20200422T0800,29.309135,76,1010.9,2.716919,0
20200422T0900,31.049135,70,1010.9,2.4643223,0
20200422T1000,32.479137,66,1010.8,2.3224685,0
20200422T1100,33.369137,64,1010.5,2.5687702,0
20200422T1200,33.659134,64,1009.5,3.2769554,0
20200422T1300,33.679134,64,1008.7,3.9136136,0
20200422T1400,33.459137,66,1008.1,4.072017,0
20200422T1500,33.089134,66,1008.1,4.002162,0
20200422T1600,32.229137,69,1008.6,3.679966,0
20200422T1700,30.759134,76,1009.7,3.3504925,0
20200422T1800,28.249136,87,1010.6,3.4976254,0
20200422T1900,26.989136,93,1012.2,3.2635593,0
20200422T2000,26.219135,95,1012.2,2.5772831,0
20200422T2100,25.649136,96,1013,2.0130177,0
20200422T2200,25.119135,97,1013.4,1.6874597,0
20200422T2300,25.049135,96,1013.3,1.7275474,0
20200423T0000,25.049135,96,1012.5,1.6229467,0
20200423T0100,25.019135,96,1012,1.6229467,0
20200423T0200,24.949135,96,1011.4,1.8321539,0
20200423T0300,24.889135,96,1010.8,1.9883844,0
20200423T0400,24.859135,96,1011.1,1.9883844,0
20200423T0500,24.799135,96,1011.7,1.9367653,0
20200423T0600,24.909136,96,1012.6,1.8321539,0
20200423T0700,25.349134,94,1013.1,1.7821561,0
20200423T0800,26.319136,89,1013.4,1.8065703,0
20200423T0900,28.099134,82,1013.7,1.677696,0
20200423T1000,29.689135,73,1013.2,1.9856285,0
20200423T1100,30.789135,69,1013.1,2.073321,0
20200423T1200,30.859135,68,1012.8,2.217532,0
20200423T1300,29.289135,72,1012.7,2.2076323,0
20200423T1400,28.669136,75,1012,2.265174,0
20200423T1500,27.899136,78,1011.5,2.6905894,0
20200423T1600,27.089134,82,1011.7,2.7924585,0
20200423T1700,26.169136,86,1012.2,2.581529,0
20200423T1800,25.399136,89,1012.6,2.3645287,0
20200423T1900,25.089134,90,1013.4,2.1549125,0
20200423T2000,24.969135,92,1013.8,1.998,0
20200423T2100,24.779135,93,1013.9,1.406,0
20200423T2200,24.469135,97,1014.4,1.036,0
20200423T2300,24.509134,98,1014.3,0.7436908,0
20200424T0000,24.589134,97,1014,0.592,0
20200424T0100,24.719135,97,1013.6,0.69811463,0
20200424T0200,24.749136,96,1012.7,0.96484196,0
20200424T0300,24.589134,96,1012.6,1.155917,0
20200424T0400,24.519135,96,1013.1,1.3604734,0
20200424T0500,24.239136,96,1013.7,1.3175325,0
20200424T0600,24.449135,94,1014.7,1.3584595,0
20200424T0700,24.709135,92,1015.5,1.224918,0
20200424T0800,25.359135,87,1015.4,1.4538693,0
20200424T0900,26.199135,83,1015.7,1.5398402,0
20200424T1000,26.599134,81,1016.2,1.3764796,0
20200424T1100,26.579136,81,1016.2,1.4040513,0
20200424T1200,26.379135,82,1015.3,1.5680319,0
20200424T1300,26.259134,83,1014,1.8276652,0
20200424T1400,25.979136,84,1013.4,1.992511,0
20200424T1500,25.649136,85,1013.4,2.2261581,0
20200424T1600,25.239136,87,1013.7,2.3400855,0
20200424T1700,24.669136,91,1013.6,2.317748,0
20200424T1800,24.129135,94,1014.1,2.1549125,0
20200424T1900,23.939135,96,1014.9,1.9925108,0.2
20200424T2000,23.999136,95,1015.1,2.591057,0.4
20200424T2100,23.939135,96,1016,2.517088,0.3
20200424T2200,23.769135,97,1016.3,2.2396464,0.5
20200424T2300,23.669136,97,1016.7,2.4239943,0.4
20200425T0000,23.699135,97,1015.3,2.368,1.2
20200425T0100,23.619135,97,1014.9,2.4464808,1.1
20200425T0200,23.499136,97,1013.9,2.6277816,1
20200425T0300,23.389135,97,1013.5,2.7648683,0.8
20200425T0400,23.269135,97,1013.9,2.9274461,0.6
20200425T0500,23.109135,97,1014.4,3.1115217,0.4
20200425T0600,23.039135,97,1015.3,3.2492657,0.3
20200425T0700,23.049135,96,1016,3.4072158,0.2
20200425T0800,23.039135,96,1016.4,3.3300002,0.1
20200425T0900,23.019135,94,1016.7,3.259362,0.1
20200425T1000,23.069136,94,1016.6,3.0912166,0.1
20200425T1100,23.149136,94,1016.1,3.0349026,0.1
20200425T1200,23.279135,93,1015.5,2.932119,0.1
20200425T1300,23.379135,93,1014.7,2.932119,0.1
20200425T1400,23.519135,92,1014.3,3.0876718,0.1
20200425T1500,23.479136,92,1013.8,3.2025845,0.1
20200425T1600,23.279135,94,1013.5,3.3300002,0.1
20200425T1700,22.899136,94,1013.6,3.4495432,0.1
20200425T1800,22.369135,96,1014.3,3.4929256,0.1
20200425T1900,23.499136,97,1015.6,1.5237533,0.3
20200425T2000,23.509134,97,1016.3,1.4234184,0.2
20200425T2100,23.499136,97,1016.3,1.3237523,0.2
20200425T2200,23.519135,97,1016.8,1.3584595,0.2
20200425T2300,23.499136,97,1016.5,1.4595082,0.2
20200426T0000,23.469135,97,1016.1,1.4234184,0.2
20200426T0100,23.439135,97,1015.2,1.3903338,0.1
20200426T0200,23.379135,97,1014.3,1.5940088,0.2
20200426T0300,23.349134,97,1014,1.6907016,0.3
20200426T0400,23.329136,97,1014.3,1.8201593,0.2
20200426T0500,23.299135,97,1015,1.9296839,0.2
20200426T0600,23.379135,97,1015.5,1.9536561,0.3
20200426T0700,23.539135,96,1016.2,1.9367653,0.2
20200426T0800,23.679134,96,1016.5,1.9367653,0.3
20200426T0900,23.859135,95,1016.9,1.9367653,0.3
20200426T1000,23.919136,95,1016.8,1.8866372,0.4
20200426T1100,23.949135,94,1016.4,1.85,0.4
20200426T1200,23.989136,94,1016,1.7036079,0.5
20200426T1300,23.949135,94,1015.1,1.7259618,0.4
20200426T1400,23.859135,95,1014.7,1.8866372,0.4
20200426T1500,23.809135,95,1014.3,2.021162,0.3
20200426T1600,23.659136,96,1014.4,2.0891078,0.4
20200426T1700,23.509134,96,1014.7,2.0891078,0.4
20200426T1800,23.329136,97,1015.2,2.052083,0.4
20200426T1900,22.899136,97,1016.5,1.992511,0
20200426T2000,22.829136,97,1017,1.7790807,0
20200426T2100,22.749136,97,1017.2,1.8004979,0
20200426T2200,22.719135,97,1017.6,1.8514794,0
20200426T2300,22.649136,97,1017.2,1.8514794,0
20200427T0000,22.529135,97,1017.1,1.8632724,0
20200427T0100,22.459135,97,1016.7,1.9745661,0
20200427T0200,22.309135,97,1015.9,2.2469697,0
20200427T0300,22.249136,97,1015.5,2.3400855,0
20200427T0400,22.149136,97,1015.6,2.317748,0
20200427T0500,22.109135,97,1016.3,2.2469697,0
20200427T0600,22.169136,97,1017.1,2.106077,0
20200427T0700,22.229136,96,1017.4,2.0614014,0
20200427T0800,22.399136,95,1017.7,1.8866372,0
20200427T0900,22.579136,93,1017.9,1.8276651,0
20200427T1000,22.859135,93,1017.6,1.9993699,0
20200427T1100,23.499136,91,1017.3,2.1510975,0
20200427T1200,24.029135,87,1016.9,2.3236473,0
20200427T1300,24.399136,85,1016.2,2.463211,0
20200427T1400,24.639135,82,1015.7,2.781652,0
20200427T1500,24.479136,84,1015.5,3.0448103,0
20200427T1600,24.129135,85,1015.2,3.1785564,0
20200427T1700,23.719135,87,1015.6,3.1482632,0
20200427T1800,23.129135,89,1016.1,3.0805695,0
20200427T1900,22.899136,93,1016.7,3.2534761,0
20200427T2000,22.709135,94,1017,2.8323736,0
20200427T2100,22.509134,95,1017.3,2.5559475,0
20200427T2200,22.369135,95,1017.8,2.250622,0
20200427T2300,22.219135,96,1017.3,2.0319705,0
20200428T0000,22.119135,95,1017.1,1.8953248,0
20200428T0100,21.959135,95,1016.3,1.8837324,0
20200428T0200,21.739136,95,1016,1.9911364,0
20200428T0300,21.549135,95,1015.4,1.9993699,0
20200428T0400,21.509134,95,1015.6,2.1034753,0
20200428T0500,21.359135,95,1015.9,2.1034753,0
20200428T0600,21.489136,94,1016.5,2.161256,0
20200428T0700,22.189135,91,1016.8,2.161256,0
20200428T0800,23.019135,87,1017,2.1510975,0
20200428T0900,23.589134,85,1016.9,2.1460001,0
20200428T1000,23.959135,84,1016.6,2.2001781,0
20200428T1100,24.269135,84,1016.5,2.2796323,0
20200428T1200,24.679134,83,1015.8,2.3864284,0
20200428T1300,24.679134,83,1015.2,2.4875448,0
20200428T1400,24.589134,84,1014.2,2.5516589,0
20200428T1500,24.319136,86,1013.7,2.6742582,0
20200428T1600,23.839134,89,1013.4,2.5687702,0
20200428T1700,23.489136,91,1013.7,2.4698713,0
20200428T1800,22.959135,93,1014.3,2.1663177,0
20200428T1900,22.929134,91,1014.9,1.6874596,0
20200428T2000,22.659136,93,1015.5,1.2923545,0
20200428T2100,22.499136,94,1015.7,0.973318,0
20200428T2200,22.369135,95,1016,0.74,0
20200428T2300,22.239136,95,1015.4,0.52325904,0
20200429T0000,22.149136,95,1015.2,0.5779585,0
20200429T0100,21.979136,96,1014.1,0.76187664,0
20200429T0200,21.769135,96,1013.7,0.93603426,0
20200429T0300,21.579136,96,1013.5,1.1700428,0
20200429T0400,21.409136,95,1013.7,1.1955066,0
20200429T0500,21.219135,95,1014.4,1.2923545,0
20200429T0600,21.269135,95,1015,1.224918,0
20200429T0700,22.109135,92,1015.5,1.3237523,0
20200429T0800,22.999136,90,1015.5,1.2316055,0
20200429T0900,23.849134,88,1015.5,1.2136902,0
20200429T1000,24.719135,84,1015.5,1.2731441,0
20200429T1100,25.399136,80,1015.3,1.4040513,0
20200429T1200,26.179134,77,1014.8,1.7084227,0
20200429T1300,26.159136,78,1014.3,1.99937,0
20200429T1400,25.899136,80,1013.6,2.177663,0
20200429T1500,25.529135,83,1013.2,2.2469697,0
20200429T1600,24.979136,85,1013.1,2.254269,0
20200429T1700,24.349134,88,1013.3,2.1574523,0
20200429T1800,23.569136,92,1014,1.85,0
20200429T1900,23.869135,92,1014.6,1.7913504,0
20200429T2000,23.619135,93,1015.4,1.3604734,0
20200429T2100,23.409136,94,1015.8,0.9476624,0
20200429T2200,23.229136,95,1016.3,0.5966071,0
20200429T2300,23.079136,95,1015.8,0.33093807,0
20200430T0000,22.959135,95,1015.4,0.074,0
20200430T0100,22.819136,95,1014.7,0.16546904,0
20200430T0200,22.599134,95,1014,0.41860723,0
20200430T0300,22.429134,95,1013.7,0.6822463,0
20200430T0400,22.239136,95,1014,0.84372985,0
20200430T0500,22.039135,95,1014.3,1.0280409,0
20200430T0600,22.179134,94,1014.7,1.1582832,0
20200430T0700,23.539135,89,1015,1.258,0
20200430T0800,24.769135,85,1014.9,1.0925969,0
20200430T0900,26.089134,80,1014.6,0.7970044,0
20200430T1000,27.589134,74,1014.4,0.296,0
20200430T1100,28.649136,71,1013.9,0.2668108,0
20200430T1200,28.539135,73,1013.3,0.90328515,0
20200430T1300,28.619135,74,1012.4,1.3962293,0
20200430T1400,29.089134,75,1011.4,1.9296839,0
20200430T1500,28.559135,79,1010.7,2.2372,0
20200430T1600,26.949135,87,1010.8,2.3236473,0
20200430T1700,25.829136,93,1010.9,2.2076323,0
20200430T1800,24.769135,96,1011.4,1.8953248,0
20200430T1900,25.099134,95,1012.9,1.7275474,0
20200430T2000,24.679134,93,1013.2,1.5539999,0
20200430T2100,24.249136,94,1013.4,1.2923545,0
20200430T2200,23.859135,95,1013.3,1.129561,0
20200430T2300,23.449135,96,1013.6,1.155917,0
20200501T0000,23.149136,98,1013.3,1.0307007,0
20200501T0100,22.899136,99,1013,1.1319823,0
20200501T0200,22.789135,97,1012.7,1.332,0
20200501T0300,22.569136,97,1011.5,1.4818488,0
20200501T0400,22.299135,98,1011.5,1.6430666,0
20200501T0500,22.129135,98,1012,1.7275474,0
20200501T0600,22.729136,95,1012.4,1.7589599,0
20200501T0700,24.709135,86,1012.5,1.6695161,0
20200501T0800,26.849134,78,1012.4,1.2204393,0
20200501T0900,28.599134,72,1012.1,1.2558217,0
20200501T1000,29.969135,68,1011.3,1.4983858,0
20200501T1100,30.849134,67,1010.7,1.9254224,0
20200501T1200,31.409136,65,1010.5,2.368,0
20200501T1300,31.489136,67,1009.6,2.5942252,0
20200501T1400,31.189135,69,1008.9,2.812,0
20200501T1500,30.629135,72,1008.5,3.0376074,0
20200501T1600,29.739136,76,1008.3,3.0564775,0
20200501T1700,28.599134,81,1009,3.2366014,0
20200501T1800,27.339134,87,1009.6,3.2128272,0
20200501T1900,26.489136,90,1010.3,3.1880176,0
20200501T2000,25.649136,92,1010.9,2.463211,0
20200501T2100,24.919136,93,1010.9,2.4598742,0
20200501T2200,24.249136,95,1011,2.4598742,0
20200501T2300,23.619135,97,1011.1,2.4273803,0
